Assists,Boosts,Damagedealt,Headshotkills,Heals,Kills,Longestkill,Matchduration,Matchkillrank,Revives,Ridedistance,Swimdistance,Teamkills,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc
0,0,19.30,0,0,0,0,2156.00,67,0,0,0,0,350.2,4,0.3077,2.960105096,4.204692619,-1.178629997
0,0,100.00,0,5,1,4.085,1780.00,35,0,0,0,0,198.7,4,0.3077,4.605170186,3.555348061,-1.178629997
0,1,177.90,0,0,2,9.118,1861.00,19,0,0,0,0,646.2,3,0.2593,5.181221595,2.944438979,-1.349769586
0,0,100.00,0,0,0,0,1265.00,81,0,0,0,0,86.97,2,0.2059,4.605170186,4.394449155,-1.580364665
0,0,113.20,0,0,1,56.86,1397.00,36,0,0,0,0,1414,1,0.4074,4.729156166,3.583518938,-0.897959775
0,0,185.60,0,1,1,6.542,1986.00,23,0,0,0,0,1788,8,0.7053,5.22359382,3.135494216,-0.349132035
1,0,41.71,0,0,0,0,1304.00,83,0,0,0,0,304.4,3,0.1154,3.730740908,4.418840608,-2.159350925
0,0,279.90,1,0,3,9.137,1370.00,13,0,0,0,0,209.9,3,0.3958,5.634432397,2.564949357,-0.926846246
0,2,222.80,0,0,1,75.63,1327.00,47,0,0,0,0,526.3,4,0.2069,5.406274508,3.850147602,-1.575519694
0,2,75.00,0,2,1,24.91,1284.00,25,0,0,1.747,0,1702,7,0.7407,4.317488114,3.218875825,-0.300159594
0,1,60.86,0,2,0,0,1871.00,69,0,0,0,0,520.7,6,0.3571,4.108576144,4.234106505,-1.029739424
1,2,225.70,0,2,1,1.319,1331.00,24,0,0,0,0,2366,7,0.8511,5.419206684,3.17805383,-0.161225648
0,1,18.38,0,2,0,0,1887.00,48,0,3951,0,0,854.1,5,0.7273,2.911263117,3.871201011,-0.318416232
0,4,32.47,0,7,0,0,1443.00,50,0,0,0,0,2962,5,0.7333,3.480316586,3.912023005,-0.310200384
1,4,145.30,0,5,1,45.15,1842.00,29,2,0,0,0,2459,5,0.7037,4.978800571,3.36729583,-0.35140315
0,2,100.00,0,0,1,4.036,1311.00,34,0,0,0,0,282.3,4,0.4045,4.605170186,3.526360525,-0.905103542
0,3,100.00,0,2,0,0,1849.00,50,0,4926,0,0,1980,5,0.8,4.605170186,3.912023005,-0.223143551
1,5,429.60,1,1,4,45.87,1882.00,6,0,1823,0,0,3412,6,0.9592,6.062854543,1.791759469,-0.041655675
1,1,131.70,0,5,1,4.726,1345.00,20,0,0,0,0,2596,5,0.9574,4.880526609,2.995732274,-0.043534002
0,0,89.01,0,1,0,0,1400.00,66,0,0,0,0,248.6,2,0.4375,4.488748723,4.189654742,-0.826678573
0,2,157.50,0,2,1,47.26,1530.00,30,0,0,0,0,752.5,4,0.7021,5.059425458,3.401197382,-0.353679435
0,0,100.00,0,0,1,3.875,1362.00,37,0,0,0,0,62.83,2,0.0851,4.605170186,3.610917913,-2.463928243
2,5,909.70,2,4,5,45.21,1927.00,2,0,908.5,0,0,4262,8,0.9792,6.813114875,0.693147181,-0.021019367
0,1,85.38,0,11,0,0,1200.00,52,0,0,0,0,1720,2,0.5926,4.447111881,3.951243719,-0.523235644
0,10,463.40,3,4,4,57.09,1385.00,3,2,0,59.71,0,3263,8,1,6.138590612,1.098612289,0
0,2,45.07,0,7,0,0,1888.00,51,0,1703,0,0,1087,9,0.7419,3.808216837,3.931825633,-0.298540816
0,6,808.50,1,7,5,255.9,1945.00,3,1,4548,0,0,1980,11,0.9333,6.695180679,1.098612289,-0.069028586
0,3,242.60,0,1,2,5.124,1882.00,21,0,0,0,0,969.1,4,0.5,5.491413997,3.044522438,-0.693147181
0,3,120.80,0,1,1,22.98,1324.00,25,2,0,0,0,1842,8,0.9362,4.794136286,3.218875825,-0.06592615
2,3,550.00,0,5,2,126.1,2103.00,17,0,1978,0,0,2629,6,0.4118,6.309918278,2.833213344,-0.887217484
0,2,222.80,1,0,2,201.9,1870.00,16,0,3287,0,0,2209,8,0.7045,5.406274508,2.772588722,-0.350266948
2,5,480.00,1,5,3,29.21,1438.00,10,0,0,0,0,2100,5,0.7755,6.173786104,2.302585093,-0.254247296
0,2,330.00,3,1,3,21.43,1928.00,11,0,0,0,0,900.4,4,0.3333,5.799092654,2.397895273,-1.098712294
0,0,50.96,0,0,0,0,1770.00,91,0,0,0,0,49.75,6,0.0425,3.931041011,4.510859507,-3.158251203
0,1,135.20,0,0,0,0,1370.00,77,0,0,0,0,124.8,1,0.2708,4.906755164,4.343805422,-1.306374738
0,0,100.00,0,0,1,101.9,1378.00,39,0,0,0,0,187.4,2,0.2917,4.605170186,3.663561646,-1.232029402
2,3,125.40,0,3,0,0,1365.00,45,1,0,18.46,0,2719,4,0.8261,4.831508628,3.80666249,-0.191039447
0,0,100.00,0,1,1,5.041,1819.00,28,1,0,0,0,359.1,5,0.3333,4.605170186,3.33220451,-1.098712294
0,0,75.73,0,0,0,0,1740.00,68,0,0,0,0,338,4,0.3571,4.327174383,4.219507705,-1.029739424
0,2,95.76,0,1,0,0,1350.00,56,0,0,0,0,1650,4,0.6522,4.561845061,4.025351691,-0.427404016
0,1,710.10,2,1,6,153,1384.00,1,0,0,0,0,2850,6,1,6.565405805,0,0
1,0,174.90,0,0,0,0,1882.00,58,0,0,0,0,330.7,5,0.3571,5.164214382,4.060443011,-1.029739424
0,0,454.40,1,1,4,75.03,1330.00,6,0,0,0,0,624.4,4,0.5474,6.118977867,1.791759469,-0.602575482
0,2,98.11,0,13,1,3.422,1348.00,25,0,0,0,0,1453,7,0.6304,4.586089298,3.218875825,-0.46140074
0,0,200.00,0,0,2,5.538,2013.00,23,0,0,0,0,47.47,1,0.0217,5.298317367,3.135494216,-3.830443018
0,0,72.03,0,1,0,0,1779.00,89,0,0,0,0,183.4,4,0.0741,4.277082699,4.48863637,-2.602339747
0,4,109.30,0,2,0,0,1352.00,43,0,0,110.4,0,2165,7,1,4.694096395,3.761200116,0
0,1,101.50,0,1,1,16.05,2161.00,28,0,0,0,0,446.8,6,0.2692,4.620058798,3.33220451,-1.312300681
0,0,100.00,0,2,1,3.229,1927.00,37,0,0,0,0,547.8,4,0.5532,4.605170186,3.610917913,-0.592035679
0,0,47.00,0,0,0,0,1390.00,83,0,0,0,0,13.8,2,0.1596,3.850147602,4.418840608,-1.835084594
0,0,664.20,0,0,4,27.1,1856.00,4,1,0,0,0,654.5,4,0.4694,6.498583309,1.386294361,-0.756299996
1,2,514.20,0,2,4,36.64,1364.00,6,1,0,0,0,2173,10,0.6552,6.242612295,1.791759469,-0.422814746
0,3,75.79,0,6,0,0,1837.00,76,0,583.2,0,0,578.2,3,0.2143,4.327966358,4.33073334,-1.540378377
0,3,267.00,2,2,3,102.2,1946.00,7,0,578.9,0,0,2563,3,0.7093,5.587248658,1.945910149,-0.343476711
0,0,100.00,0,2,1,17.48,1869.00,35,0,0,0,0,387.1,2,0.413,4.605170186,3.555348061,-0.884307686
0,0,83.85,0,4,0,0,1534.00,56,2,0,0,0,302,4,0.4074,4.429029488,4.025351691,-0.897959775
0,1,645.00,1,1,6,110.1,1828.00,3,0,3343,0,0,2060,4,0.9247,6.469250317,1.098612289,-0.078285918
0,3,48.88,0,5,0,0,1891.00,47,0,1755,0,0,3646,8,0.7667,3.889368315,3.850147602,-0.265659688
1,2,123.70,0,1,1,34.79,1386.00,24,0,138,0,0,1569,2,0.7037,4.817859279,3.17805383,-0.35140315
0,0,223.60,0,0,0,0,1885.00,60,0,232.3,0,0,2017,7,0.5,5.409858741,4.094344562,-0.693147181
0,2,170.10,0,0,2,185.6,1390.00,16,0,0,0,0,1968,8,0.9368,5.136386499,2.772588722,-0.065285467
0,1,285.80,2,6,4,119.9,1356.00,7,1,0,0,0,2368,5,0.7347,5.655292265,1.945910149,-0.308293026
0,4,58.56,0,0,0,0,475.00,5,0,0,0,0,553.3,2,0.7778,4.07005187,1.609437912,-0.251285857
0,2,169.60,1,13,1,3.584,1379.00,28,0,0,0,0,2398,3,0.7917,5.133442723,3.33220451,-0.233572747
0,3,175.60,0,8,0,0,1436.00,50,1,986.1,0,1,2654,6,0.7778,5.168208681,3.912023005,-0.251285857
0,0,275.00,0,0,2,93.98,1278.00,14,0,0,0,0,622.4,2,0.32,5.616771098,2.63905733,-1.139434283
1,0,252.40,1,1,1,167.3,1888.00,32,0,0,0,0,1047,3,0.3704,5.531015131,3.465735903,-0.993171776
0,0,145.50,0,0,1,3.056,1376.00,41,0,0,0,0,656.8,4,0.2333,4.980176087,3.713572067,-1.4554301
0,3,159.30,0,1,1,90.27,1376.00,28,0,793.3,0,0,1823,3,0.7083,5.070789217,3.33220451,-0.344887546
0,0,242.00,0,1,1,81.57,1349.00,30,0,0,0,0,1578,4,0.6154,5.488937726,3.401197382,-0.485482816
2,1,79.79,0,0,0,0,1377.00,43,0,0,0,0,3381,3,0.9286,4.379398183,3.761200116,-0.074077203
0,0,60.83,0,0,0,0,1823.00,84,0,0,0,0,108.7,1,0.1071,4.108083088,4.430816799,-2.233992302
0,0,100.00,1,0,2,30.53,1279.00,16,0,0,0,0,77.21,2,0.1154,4.605170186,2.772588722,-2.159350925
0,1,290.70,0,1,3,41.83,1964.00,11,0,2039,0,0,886.1,3,0.4255,5.672291808,2.397895273,-0.854490331
0,1,144.10,0,6,0,0,1321.00,54,1,0,0,0,1981,6,0.6207,4.970507503,3.988984047,-0.476907406
0,0,6.46,0,1,0,0,1347.00,60,0,345.8,0,0,956.1,5,0.4898,1.864855024,4.094344562,-0.713758134
0,4,505.40,2,1,5,79.33,1361.00,3,0,0,0,0,2547,8,1,6.225350195,1.098612289,0
0,0,158.70,0,0,1,4.737,1297.00,38,0,0,0,0,227.2,4,0.3077,5.067015628,3.63758616,-1.178629997
1,2,389.00,1,9,3,72.84,1325.00,8,0,394.7,29.67,0,3508,5,0.8846,5.963579344,2.079441542,-0.122619714
0,5,17.81,0,1,1,6.911,1911.00,26,1,4944,0,0,1815,7,0.9615,2.879760097,3.258096538,-0.039260714
0,5,315.10,1,1,3,289.9,1826.00,6,0,9286,0,0,2876,4,0.9615,5.752890049,1.791759469,-0.039260714
0,0,27.34,0,1,0,0,1410.00,63,0,0,0,0,251.4,2,0.3704,3.308350831,4.143134726,-0.993171776
1,7,288.30,0,3,2,47.86,1904.00,16,2,5173,0,0,2090,7,0.8462,5.664001605,2.772588722,-0.166999541
0,1,384.80,2,0,4,7.238,1796.00,6,0,3587,0,0,1803,4,0.7292,5.952723719,1.791759469,-0.315807236
1,2,763.60,2,6,6,80.25,1419.00,2,0,588.7,2.174,0,2372,3,0.9643,6.638044092,0.693147181,-0.036352829
0,0,78.76,0,0,1,74.96,1890.00,31,0,250.1,0,0,2822,6,0.7113,4.366405254,3.433987204,-0.340660997
0,0,195.70,0,0,1,13.39,1496.00,40,0,0,0,0,89.52,2,0.2796,5.276582874,3.688879454,-1.274395269
0,0,169.60,0,0,0,0,1346.00,79,0,0,0,0,40.18,1,0.2143,5.133442723,4.369447852,-1.540378377
0,5,96.20,0,3,1,20.46,1214.00,23,0,4354,0,0,1714,3,0.9167,4.566429358,3.135494216,-0.086975014
0,0,123.70,0,0,0,0,1327.00,46,1,0,0,0,1772,4,0.6071,4.817859279,3.828641396,-0.499061757
0,0,146.80,0,0,0,0,1865.00,58,0,314.8,0,0,1420,3,0.4074,4.989071116,4.060443011,-0.897959775
0,0,23.40,0,0,0,0,1392.00,77,0,0,0,0,185.1,3,0.2,3.152736022,4.343805422,-1.609437912
0,0,161.00,0,0,1,53.25,1402.00,27,0,0,0,0,74.16,3,0.6071,5.081404365,3.295836866,-0.499061757
0,3,224.60,0,4,1,13.5,1777.00,17,0,2836,0,0,3097,8,0.7,5.414321042,2.833213344,-0.356674944
1,3,890.00,2,4,5,48.89,1355.00,4,0,0,0,0,2048,3,0.8333,6.791221463,1.386294361,-0.182361558
0,1,93.20,0,1,2,15.41,1345.00,18,0,0,0,0,850,4,0.4615,4.534747722,2.890371758,-0.773273225
0,0,125.70,0,0,1,20.44,1369.00,36,0,0,0,0,267,2,0.24,4.833898116,3.583518938,-1.427116356
0,2,160.70,0,4,0,0,1743.00,40,1,5584,0,0,2183,4,0.9362,5.079539273,3.688879454,-0.06592615
0,0,73.50,0,0,0,0,1440.00,43,0,0,0,0,1116,6,0.7917,4.297285406,3.761200116,-0.233572747
0,0,122.60,0,0,2,7.393,1294.00,22,0,0,0,0,343.2,4,0.3077,4.808927024,3.091042453,-1.178629997
0,5,294.10,2,11,4,92.51,1744.00,5,0,0,0,0,3388,5,0.9667,5.683919846,1.609437912,-0.03386707
0,2,192.10,0,1,2,224.9,1765.00,12,1,0,0,0,2937,5,0.7692,5.25801607,2.48490665,-0.262404265
0,3,202.80,1,2,1,28.13,1851.00,26,0,3657,0,0,1835,7,0.5926,5.312220272,3.258096538,-0.523235644
0,5,449.70,2,10,6,92.19,1413.00,2,0,0,0,0,3146,6,1,6.108580694,0.693147181,0
0,0,60.63,0,0,0,0,1805.00,55,0,0,0,0,631.6,4,0.413,4.10478982,4.007333185,-0.884307686
0,3,167.60,1,5,2,14.07,1796.00,12,1,1245,0,0,2531,8,0.6,5.121580188,2.48490665,-0.510825624
0,1,129.20,1,2,1,79.94,1303.00,22,0,1280,0,0,2467,7,0.875,4.861361591,3.091042453,-0.133531393
1,0,54.39,0,1,0,0,1402.00,59,0,0,0,0,1712,5,0.5185,3.996180313,4.077537444,-0.656815251
0,1,100.00,0,0,1,6.951,1356.00,19,0,0,0,0,1983,3,0.9375,4.605170186,2.944438979,-0.064538521
0,1,220.80,0,0,0,0,1953.00,46,0,3567,0,0,1385,5,0.2857,5.397257314,3.828641396,-1.25281297
2,6,1036.00,5,5,14,192.3,1442.00,1,2,0,0,0,4011,4,1,6.943122423,0,0
0,2,66.78,0,5,0,0,1471.00,50,0,1934,0,0,867.5,4,0.6538,4.201403635,3.912023005,-0.424953785
0,1,322.50,0,0,3,90.78,1375.00,8,0,0,0,0,2792,4,0.7097,5.776103136,2.079441542,-0.342912933
2,2,156.50,0,6,1,147.4,1771.00,32,1,475,0,0,5156,5,0.7778,5.05305601,3.465735903,-0.251285857
1,2,94.38,0,5,0,0,1818.00,66,0,0,0,0,704.8,3,0.4,4.547329186,4.189654742,-0.916290732
0,5,261.30,0,3,2,149.7,1470.00,14,0,2292,88.51,0,1459,5,0.8229,5.565669173,2.63905733,-0.194920592
0,0,60.63,0,0,0,0,1281.00,84,0,0,0,0,68.52,5,0.0741,4.10478982,4.430816799,-2.602339747
0,2,200.00,1,3,2,8.046,1402.00,23,0,0,0,0,197.3,5,0.25,5.298317367,3.135494216,-1.386294361
0,1,58.78,0,5,0,0,1317.00,53,0,0,0,0,2953,4,0.6923,4.073801661,3.970291914,-0.367735891
0,1,100.00,1,0,1,7.987,1330.00,42,0,0,0,0,249.1,3,0.4086,4.605170186,3.737669618,-0.895018597
0,2,253.20,0,4,1,24.39,1445.00,33,0,0,0,0,758.1,3,0.3571,5.53417969,3.496507561,-1.029739424
0,0,39.56,0,0,1,51.7,1384.00,41,0,0,0,0,422.3,2,0.4167,3.677818507,3.713572067,-0.875388741
0,3,100.20,0,10,0,0,1368.00,43,0,370.9,59.45,0,2348,7,0.9271,4.607168189,3.761200116,-0.075693844
0,4,200.00,0,4,2,204.4,1372.00,19,0,0,0,0,1606,7,0.7216,5.298317367,2.944438979,-0.32628431
0,0,100.00,0,0,1,7.454,1798.00,33,0,583.9,0,0,1777,8,0.6087,4.605170186,3.496507561,-0.496429743
0,0,66.03,0,0,0,0,1334.00,77,0,0,0,0,15.58,1,0.1915,4.190109184,4.343805422,-1.65286747
1,7,437.40,2,5,4,47.32,1384.00,6,1,0,0,0,3319,4,1,6.080848108,1.791759469,0
1,5,515.60,0,4,7,72.57,1221.00,3,1,0,0,0,3999,5,1,6.245331271,1.098612289,0
0,1,172.00,0,1,0,0,1436.00,55,0,0,0,0,217.6,2,0.5417,5.147494477,4.007333185,-0.613042936
0,0,184.00,0,0,1,55.94,1810.00,34,0,0,0,0,1371,3,0.383,5.214935758,3.526360525,-0.95972029
1,5,405.30,1,8,2,63.12,1770.00,10,1,3244,0,0,3736,7,0.9375,6.004627534,2.302585093,-0.064538521
0,1,101.80,0,0,0,0,1890.00,41,0,0,0,0,2254,5,0.7556,4.623010104,3.713572067,-0.280243143
0,0,24.48,0,0,0,0,1370.00,88,0,0,0,0,146.8,1,0.0714,3.197856458,4.477336814,-2.63945741
1,0,89.96,0,0,1,8.4,1465.00,47,0,0,0,0,48.7,1,0.1,4.499365127,3.850147602,-2.302585093
1,0,197.20,1,1,1,2.616,1257.00,33,0,0,0,0,221.6,2,0.4615,5.284218442,3.496507561,-0.773273225
0,0,18.55,0,0,0,0,1774.00,74,0,0,0,0,685.8,2,0.0741,2.920469789,4.304065093,-2.602339747
0,0,54.42,0,0,0,0,1863.00,56,0,406.5,0,0,1490,5,0.52,3.996731733,4.025351691,-0.653926467
0,2,183.90,1,4,1,65.85,1807.00,31,0,721.3,0,0,1131,5,0.5833,5.214392132,3.433987204,-0.539053645
0,5,610.90,1,6,6,215.4,1908.00,2,1,7014,0,0,1621,7,0.6296,6.41493328,0.693147181,-0.462670582
0,1,161.30,1,1,2,128.4,1310.00,8,0,0,0,0,1958,3,0.8846,5.083265985,2.079441542,-0.122619714
0,0,23.22,0,0,0,0,1901.00,50,0,0,14.27,0,5438,4,0.375,3.145013976,3.912023005,-0.980829253
2,6,431.30,0,4,4,97.46,1288.00,7,1,0,0,0,2612,6,0.9348,6.066803904,1.945910149,-0.067422676
3,6,635.10,1,2,5,59.58,1300.00,5,0,1274,0,1,2595,5,0.9787,6.453782467,1.609437912,-0.021530119
0,0,40.80,0,0,0,0,1365.00,73,0,0,0,0,49.59,1,0.2222,3.708682081,4.290459441,-1.504177402
0,2,33.26,0,0,0,0,1431.00,53,0,0,0,0,2152,6,0.6296,3.504355474,3.970291914,-0.462670582
0,0,71.74,0,0,1,133.7,1771.00,14,1,1954,0,0,1408,9,1,4.273048472,2.63905733,0
1,0,67.29,0,0,0,0,1271.00,62,0,974.8,0,0,829.6,4,0.3704,4.209011637,4.127134385,-0.993171776
0,0,149.10,0,0,1,3.504,1329.00,38,0,0,0,0,174.6,3,0.0741,5.004617222,3.63758616,-2.602339747
0,4,94.43,0,0,0,0,1396.00,45,0,0,0,0,3291,4,0.7912,4.547858819,3.80666249,-0.234204499
0,0,62.06,0,0,0,0,1393.00,75,0,0,0,0,30.12,2,0.2708,4.128101659,4.317488114,-1.306374738
0,0,75.67,0,0,0,0,1925.00,51,0,0,0,0,601.7,5,0.5806,4.326381781,3.931825633,-0.543693227
0,2,233.50,1,6,3,29.03,1756.00,8,0,0,0,0,433.2,2,0.5263,5.453182077,2.079441542,-0.641883887
0,0,172.90,0,0,1,10.9,1884.00,36,0,0,0,0,470.2,3,0.2708,5.152713393,3.583518938,-1.306374738
1,2,159.20,0,6,0,0,1798.00,35,0,1099,0,0,1891,6,0.9643,5.070161273,3.555348061,-0.036352829
0,0,66.20,0,0,0,0,1780.00,75,0,1939,0,0,159.2,2,0.3333,4.192680463,4.317488114,-1.098712294
1,0,262.40,0,1,1,25.6,1391.00,26,1,0,0,0,1178,2,0.5185,5.569870057,3.258096538,-0.656815251
0,2,454.00,0,2,3,142.8,2083.00,7,0,0,0,0,3335,6,0.9452,6.118097198,1.945910149,-0.056358734
0,3,35.00,1,7,1,214.5,1873.00,29,0,332,0,0,4484,6,0.8696,3.555348061,3.36729583,-0.139721943
0,0,47.52,0,0,0,0,1905.00,77,0,0,0,0,62.37,0,0.125,3.861150675,4.343805422,-2.079441542
0,2,298.00,3,2,3,45.39,1273.00,8,0,0,0,0,2627,5,0.8283,5.697093487,2.079441542,-0.188379871
0,0,68.40,0,1,0,0,1520.00,39,0,0,0,0,1206,6,0.8542,4.225372825,3.663561646,-0.157589921
0,0,176.80,1,0,1,30.43,1298.00,29,0,0,0,0,811.7,5,0.5,5.17501915,3.36729583,-0.693147181
0,0,100.00,0,0,0,0,1350.00,42,0,0,0,1,1351,3,0.7021,4.605170186,3.737669618,-0.353679435
1,2,199.60,0,3,1,120.1,1989.00,28,0,7780,0,0,2014,4,0.6458,5.296315364,3.33220451,-0.437265421
0,3,148.40,0,6,1,6.936,1796.00,27,0,1182,0,0,2071,6,0.6538,4.999911331,3.295836866,-0.424953785
0,0,84.24,0,0,0,0,1345.00,81,0,0,0,0,97.9,1,0.1034,4.433669868,4.394449155,-2.269150317
1,1,547.20,1,2,3,82.56,1950.00,11,1,0,0,0,841.5,3,0.4583,6.304814366,2.397895273,-0.780231287
0,6,342.10,1,1,3,55.57,1373.00,6,0,0,0,0,2593,4,0.9794,5.835103092,1.791759469,-0.02081514
0,0,270.90,0,0,2,4.846,1384.00,23,0,0,0,0,188.9,2,0.2553,5.601749749,3.135494216,-1.365315955
0,0,117.30,0,3,0,0,1275.00,64,1,0,0,0,512.8,3,0.3333,4.764734756,4.158883083,-1.098712294
0,0,25.25,0,0,0,0,1795.00,80,0,0,0,0,130.5,3,0.1522,3.228826156,4.382026635,-1.882559834
0,3,62.10,1,0,2,10.87,1793.00,16,1,0,0,0,981,6,0.4074,4.128745989,2.772588722,-0.897959775
0,0,223.20,1,0,2,9.119,1302.00,16,0,0,0,0,1307,4,0.5652,5.408068231,2.772588722,-0.570575628
0,1,122.80,0,5,0,0,1452.00,52,2,637.3,32.64,0,2111,5,0.5926,4.810557016,3.951243719,-0.523235644
0,1,180.60,2,1,3,88.31,1419.00,12,0,0,0,0,183.7,1,0.2414,5.196284641,2.48490665,-1.42129997
0,7,444.50,1,1,5,71.56,1317.00,2,0,0,0,0,3133,7,1,6.096950055,0.693147181,0
0,5,293.20,1,0,1,175.5,1920.00,21,0,3695,0,0,2381,6,0.96,5.68085497,3.044522438,-0.040821995
0,1,25.82,0,2,0,0,1889.00,77,0,0,0,0,228.5,2,0.234,3.251149385,4.343805422,-1.452434164
0,3,454.90,2,11,3,4.535,1790.00,12,0,4356,0,0,1447,3,0.5769,6.120077615,2.48490665,-0.550086338
0,0,77.23,0,0,1,8.987,1826.00,42,0,0,0,0,265.2,2,0.1837,4.346787983,3.737669618,-1.694451287
0,2,200.00,1,3,2,58.19,1775.00,21,1,3412,7.454,0,4629,5,0.6897,5.298317367,3.044522438,-0.371498559
0,1,133.70,0,2,0,0,1348.00,58,0,0,0,0,1919,3,0.6071,4.895598484,4.060443011,-0.499061757
0,2,248.00,0,6,1,15.8,1905.00,29,0,3580,0,0,1426,4,0.5,5.513428746,3.36729583,-0.693147181
0,0,100.00,0,0,1,8.973,1372.00,30,0,0,0,0,1173,5,0.6484,4.605170186,3.401197382,-0.433247489
0,3,128.10,1,2,1,26.8,1378.00,38,0,0,0,0,379.8,3,0.2963,4.852811209,3.63758616,-1.216382824
0,0,100.00,0,0,1,11.78,1297.00,36,0,0,0,0,130.5,1,0.1852,4.605170186,3.583518938,-1.686318957
1,6,506.20,1,3,4,45.94,1391.00,5,0,0,0,0,2275,7,0.9479,6.226931848,1.609437912,-0.053506268
0,0,75.00,0,0,0,0,1780.00,73,0,0,0,0,158.2,2,0.2222,4.317488114,4.290459441,-1.504177402
0,6,373.50,2,2,4,65.57,1868.00,7,1,4408,0,0,1808,5,0.75,5.922918005,1.945910149,-0.287682072
0,2,266.80,0,1,2,24.4,1461.00,16,0,0,0,0,508,5,0.5426,5.586499314,2.772588722,-0.611382879
0,1,18.11,0,2,0,0,1903.00,48,0,3684,0,0,2291,4,0.72,2.896464272,3.871201011,-0.328504067
0,0,100.00,0,0,1,13.2,1330.00,45,0,0,0,0,33.13,1,0.2048,4.605170186,3.80666249,-1.585721386
2,0,154.50,0,0,2,37.93,1409.00,17,0,0,0,0,1216,5,0.3929,5.040194096,2.833213344,-0.934200152
1,9,397.50,2,3,3,96.65,1398.00,9,1,0,0,0,2594,3,0.9362,5.985194934,2.197224577,-0.06592615
0,1,500.10,0,0,4,292.7,1763.00,3,0,624.6,0,0,2811,7,0.641,6.214808078,1.098612289,-0.444725822
3,4,475.20,0,1,3,31.53,1437.00,7,0,0,0,0,3118,7,0.963,6.163735768,1.945910149,-0.037701867
0,0,168.40,0,1,1,0.7189,1460.00,30,0,0,0,0,2080,7,0.6897,5.126342102,3.401197382,-0.371498559
2,4,236.90,0,8,0,0,1912.00,35,0,7424,19.9,0,3710,6,1,5.467638111,3.555348061,0
0,0,269.80,0,2,2,20.99,1335.00,16,0,0,0,1,304.7,2,0.5,5.597680944,2.772588722,-0.693147181
1,0,219.40,0,1,1,5.312,1362.00,37,0,0,0,0,170.5,5,0.1786,5.390896548,3.610917913,-1.722606611
1,4,174.00,0,1,0,0,1318.00,39,0,0,0,0,3076,4,0.9655,5.159055299,3.663561646,-0.035109177
0,1,39.77,0,1,0,0,1819.00,41,0,4692,0,0,2635,3,0.8966,3.683112859,3.713572067,-0.109145447
0,0,91.19,0,3,0,0,1453.00,60,0,0,0,0,328.6,3,0.4444,4.512945242,4.094344562,-0.811030221
0,3,99.32,0,1,1,50.22,1778.00,28,0,0,0,0,3047,7,0.9167,4.598346961,3.33220451,-0.086975014
0,0,33.39,0,0,0,0,1383.00,52,0,0,0,0,2546,5,0.8571,3.508256454,3.951243719,-0.154200681
0,0,100.00,0,0,0,0,1365.00,78,0,0,0,0,84.24,1,0.1739,4.605170186,4.356708827,-1.749274858
0,2,70.60,0,1,1,17.83,1377.00,36,0,0,0,0,298.1,1,0.4889,4.257030144,3.583518938,-0.715597309
0,0,90.30,0,0,0,0,1453.00,76,0,0,0,0,134.9,1,0.2128,4.50313746,4.33073334,-1.547402522
1,2,376.90,0,4,3,124.8,1386.00,9,0,0,0,0,2717,5,0.8125,5.9319799,2.197224577,-0.207639365
2,0,152.20,0,5,1,5.825,1861.00,31,1,0,0,0,783.2,3,0.4898,5.025195445,3.433987204,-0.713758134
0,5,380.00,1,3,3,29.95,1523.00,9,0,0,0,0,1508,4,0.7033,5.940171253,2.197224577,-0.351971736
0,0,127.00,1,1,2,8.813,1406.00,22,0,0,0,0,351.7,2,0.3333,4.844187086,3.091042453,-1.098712294
0,1,205.80,1,0,1,4.649,1915.00,41,0,0,0,0,37.09,2,0.037,5.326904823,3.713572067,-3.296837366
1,3,579.00,0,20,4,30.48,1361.00,3,0,0,22.32,0,2422,4,0.9286,6.361302478,1.098612289,-0.074077203
0,1,20.67,0,2,0,0,1891.00,42,0,252.5,0,0,3882,6,1,3.028683374,3.737669618,0
1,2,52.70,0,0,0,0,1407.00,74,0,0,0,0,177.9,2,0.16,3.964615456,4.304065093,-1.832581464
1,1,41.99,0,0,0,0,1386.00,52,0,0,0,0,2448,4,0.7857,3.737431495,3.951243719,-0.241180239
0,4,170.90,2,10,2,95.52,1390.00,18,0,1381,0,0,1815,5,0.7938,5.14107859,2.890371758,-0.230923739
0,0,69.40,0,0,0,0,1848.00,83,0,0,0,0,215.3,3,0.08,4.239886868,4.418840608,-2.525728644
0,0,103.00,0,0,0,0,1881.00,55,0,687.6,0,0,1439,4,0.4643,4.634728988,4.007333185,-0.767224384
0,1,317.40,0,1,1,8.396,1351.00,23,0,146,0,0,952.8,6,0.6809,5.760162808,3.135494216,-0.384339826
0,0,140.60,0,0,1,1.73,1920.00,37,0,0,0,0,65.82,2,0.0385,4.945918979,3.610917913,-3.257097038
0,0,172.00,0,0,2,57.96,1961.00,17,0,0,0,0,1875,3,0.5934,5.147494477,2.833213344,-0.521886571
0,2,200.00,0,5,2,5.74,1942.00,22,0,0,0,0,338.3,5,0.3404,5.298317367,3.091042453,-1.077633882
1,2,288.30,1,2,2,23.83,1362.00,12,0,0,0,0,2889,3,1,5.664001605,2.48490665,0
